time,open,high,low,close,Volume,MA,MA,MA,Low Difference (%),High Difference (%)
1701604800,0.0292,0.030116,0.0292,0.030116,3.46214754,NaN,0.029999148148148146,0.029916222222222226,0.5,2.35
1701608400,0.030146,0.030147,0.029948,0.030047,27.50822,NaN,0.0300412962962963,0.029835222222222228,3,2.62
1701612000,0.029013,0.029033,0.029013,0.029033,4.83637,NaN,0.029881814814814816,0.02979333333333334,-0.57,-1.28
1701615600,0.029003,0.03102,0.029003,0.03102,65.53541,NaN,0.029881962962962964,0.02991311111111112,-0.2,6.11
1701619200,0.029004,0.030607,0.029004,0.030162,13.48907,NaN,0.029938333333333334,0.02993977777777778,0.03,4.97
1701622800,0.029875,0.029875,0.02864,0.028693,142.98225988,NaN,0.029926481481481484,0.02981455555555556,-1.01,2.66
1701626400,0.03007,0.03007,0.028848,0.029449,40.78706576,NaN,0.029949222222222224,0.029748777777777784,-0.17,3.48
1701630000,0.028851,0.029606,0.028849,0.029589,47.93722471,NaN,0.029969481481481482,0.029791000000000005,-0.08,1.92
1701633600,0.029745,0.029748,0.028885,0.028885,40.50538,NaN,0.02993251851851852,0.02966600000000001,-0.35,2.19
1701637200,0.029597,0.029597,0.028643,0.028643,7.47698888,NaN,0.02991592592592593,0.02950233333333334,-0.7,1.88
1701640800,0.029354,0.029354,0.029332,0.029343,40.08577,NaN,0.029936888888888895,0.02942411111111112,2.17,1.45
1701644400,0.029346,0.029362,0.028651,0.029362,19.73496191,NaN,0.02994977777777778,0.029460666666666673,-0.03,1.16
1701648000,0.029269,0.02927,0.028641,0.028652,72.78191753,NaN,0.029837703703703707,0.029197555555555563,-0.27,1.18
1701655200,0.028718,0.029292,0.028652,0.028714,71.92406,NaN,0.029750814814814817,0.029036666666666672,-0.64,0.98
1701658800,0.028805,0.028844,0.028805,0.028844,29.55174836,NaN,0.02969803703703704,0.02905344444444445,-0.29,-0.96
1701662400,0.029281,0.029296,0.028831,0.028831,1846.12006137,NaN,0.02962003703703704,0.028984777777777786,-0.75,0.02
1701666000,0.028869,0.02917,0.028649,0.02917,725.43904912,NaN,0.029541777777777778,0.02893822222222223,-0.66,0.05
1701669600,0.028652,0.028652,0.028652,0.028652,0.09807,NaN,0.029461185185185187,0.028912333333333342,0.04,-0.73
1701673200,0.028649,0.028784,0.028034,0.028784,1020.3619371,NaN,0.029448851851851858,0.02892800000000001,-1.06,0.43
1701676800,0.028895,0.028895,0.028094,0.028094,4.02174,NaN,0.02934951851851852,0.02878922222222223,-0.91,1.21
1701680400,0.028911,0.028911,0.028016,0.028016,33.04488936,NaN,0.02929788888888889,0.028639666666666674,-0.23,1.56
1701684000,0.028862,0.028913,0.027613,0.027613,59.19966889,NaN,0.02921162962962963,0.02852422222222223,-0.77,2.23
1701687600,0.027612,0.027689,0.026844,0.027689,320.96473604,NaN,0.02912892592592593,0.02841033333333334,-0.02,-0.57
1701691200,0.027286,0.029296,0.027232,0.027232,136.56690278,NaN,0.02903307407407408,0.028231222222222227,-0.74,5.29
1701694800,0.02793,0.02793,0.026982,0.027116,402.31459228,NaN,0.028924740740740747,0.028040666666666676,0,1.8
1701698400,0.026899,0.030063,0.0255,0.028082,145.06040929,NaN,0.028883000000000006,0.027919777777777783,-5.38,8.76
1701702000,0.02729,0.028993,0.027091,0.028009,261.15848544,NaN,0.028808888888888898,0.02784833333333334,-0.93,5.44
1701705600,0.028078,0.028942,0.0248,0.027598,185.03704779,NaN,0.02871562962962964,0.027716555555555564,-9.14,5.24
1701709200,0.027204,0.029459,0.0248,0.028425,869.96000021,NaN,0.028655555555555566,0.027753333333333338,-9.18,7.17
1701712800,0.027846,0.028852,0.026886,0.026886,89.29641227,NaN,0.028576037037037046,0.027627777777777786,-1.01,5.22
1701716400,0.026899,0.028851,0.026899,0.027493,74.65117401,NaN,0.028445407407407416,0.027614444444444452,-0.94,5.49
1701720000,0.027884,0.028101,0.027464,0.027464,62.55006,NaN,0.02834548148148149,0.02758944444444445,0.55,1.49
1701723600,0.027404,0.027967,0.027404,0.027967,111.69562606,NaN,0.0283185925925926,0.02767111111111112,-0.42,1.1
1701727200,0.027947,0.027949,0.02722,0.02722,385.34304525,NaN,0.028236037037037046,0.027682666666666675,-0.38,1.35
1701730800,0.027864,0.027931,0.027225,0.027813,99.44980385,NaN,0.028170259259259266,0.027652777777777787,-0.37,1.54
1701734400,0.027963,0.027963,0.026651,0.027284,41.21900014,NaN,0.028110962962962966,0.027572222222222234,-2.44,1.36
1701738000,0.027684,0.027685,0.027684,0.027685,81.27175501,NaN,0.028075481481481486,0.0275818888888889,1.76,0.53
1701741600,0.026806,0.027654,0.026806,0.027654,14.53227917,NaN,0.02801292592592593,0.02749622222222223,-0.13,1.46
1701745200,0.027654,0.027654,0.026801,0.0269,46.72624752,NaN,0.027921740740740743,0.027497777777777788,-0.62,1.67
1701748800,0.02683,0.0273,0.02683,0.02684,30.42388037,NaN,0.027854629629629632,0.02742522222222223,-0.74,0.45
1701752400,0.027524,0.027562,0.026833,0.026833,115.91437402,NaN,0.027784962962962963,0.02735511111111112,-0.63,1.47
1701756000,0.026833,0.027526,0.026797,0.027526,21.3095072,NaN,0.027736148148148152,0.02730611111111112,0.05,1.89
1701759600,0.026797,0.027273,0.026683,0.027048,80.52958068,NaN,0.027670111111111114,0.027287000000000013,-0.15,0.53
1701763200,0.027031,0.027687,0.027027,0.02763,29.06456005,NaN,0.027613074074074078,0.027266666666666675,-0.29,1.37
1701766800,0.027035,0.027616,0.026107,0.027049,86.12565898,NaN,0.02755370370370371,0.027240555555555563,-4.04,1.21
1701770400,0.027059,0.027343,0.027007,0.027343,18.05632028,NaN,0.027500333333333335,0.027202555555555563,-0.72,0.22
1701774000,0.027344,0.027509,0.027156,0.027509,4.31124087,NaN,0.02747866666666667,0.027186444444444454,-0.04,0.48
1701777600,0.027608,0.028518,0.027156,0.028,542.21769899,NaN,0.027478074074074075,0.027308666666666676,-0.25,3.85
1701781200,0.0272,0.027674,0.027156,0.027163,96.88137984,NaN,0.02746140740740741,0.027344555555555563,-0.44,1.09
1701784800,0.027662,0.027682,0.027631,0.027668,27.48893508,NaN,0.02746062962962963,0.02743733333333334,1.26,0.99
1701788400,0.027644,0.027668,0.026799,0.027417,1104.48556503,NaN,0.02746748148148148,0.02742522222222223,-0.86,0.21
1701792000,0.02766,0.027687,0.026984,0.027652,247.51882847,NaN,0.027487333333333336,0.02749233333333334,-0.64,1.23
1701795600,0.026806,0.02791,0.026013,0.026607,169.19166205,NaN,0.027432703703703706,0.027378666666666676,-3.24,2.67
1701799200,0.027106,0.027256,0.026539,0.026712,47.53872398,NaN,0.027384666666666672,0.02734122222222223,-0.93,0.44
1701802800,0.026747,0.027263,0.026614,0.02724,2112.60325,NaN,0.027371407407407414,0.027329777777777786,-1,0.79
1701806400,0.027215,0.028101,0.026802,0.027359,429.19311199,NaN,0.02733192592592593,0.027313111111111118,-0.3,3.83
1701810000,0.026812,0.027132,0.026355,0.026407,117.93986153,NaN,0.027314185185185195,0.02713611111111112,-1.48,0.53
1701813600,0.026426,0.026953,0.026409,0.02641,75.39478001,NaN,0.02727407407407408,0.027052444444444452,-0.17,0.68
1701817200,0.026542,0.027201,0.026355,0.026355,266.69392365,NaN,0.027233000000000004,0.026906555555555562,-0.34,2.21
1701820800,0.026437,0.029387,0.026437,0.02807,1069.02125702,NaN,0.027236814814814818,0.02697911111111112,-0.67,5.85
1701824400,0.0277,0.028094,0.027353,0.027735,2563.41984213,NaN,0.027255888888888895,0.026988333333333343,0.23,0.32
1701828000,0.02809,0.02809,0.027675,0.027974,426.51654349,NaN,0.027261851851851857,0.02714022222222223,0.92,0.61
1701831600,0.027961,0.028101,0.027635,0.027642,37.2630875,NaN,0.027275111111111118,0.027243555555555563,-0.23,-0.46
1701835200,0.028257,0.028483,0.027794,0.028483,53.72073083,NaN,0.02730466666666667,0.027381666666666676,-1.06,0.45
1701838800,0.02844,0.028507,0.02844,0.028507,12.27814283,NaN,0.027336259259259265,0.027509222222222227,2.57,0.92
1701842400,0.02838,0.028565,0.026355,0.027621,136.46157331,NaN,0.027362962962962967,0.02764411111111112,-4.83,1.6
1701846000,0.02826,0.02826,0.027935,0.028189,38.45025446,NaN,0.02741292592592593,0.027841777777777785,0.73,0.8
1701849600,0.027997,0.028942,0.027697,0.028942,116.0710014,NaN,0.02749103703703704,0.028129222222222233,-0.94,-0.23
1701853200,0.029337,0.029372,0.02833,0.02833,814.94540687,NaN,0.027520814814814814,0.02815811111111112,-0.7,0.57
1701856800,0.028761,0.028941,0.028448,0.028448,8.69203765,NaN,0.02757266666666667,0.028237333333333337,1.77,0.28
1701860400,0.028009,0.0281,0.027599,0.028082,71.1536673,0.02854890909090909,0.02758940740740741,0.028249333333333335,0.41,-0.01
1701864000,0.027667,0.028088,0.027626,0.027912,47.3547475,0.028541555555555553,0.027621370370370376,0.02827933333333334,-0.77,-0.04
1701867600,0.027904,0.0281,0.027866,0.0281,946.0963517,0.028534272727272728,0.027649407407407407,0.028236777777777784,-0.04,0.15
1701871200,0.027981,0.027981,0.027862,0.027882,20.04750019,0.028523898989898988,0.02766322222222222,0.02816733333333334,0.11,-0.22
1701874800,0.027859,0.028022,0.027697,0.027857,43.93576369,0.028468525252525252,0.02765792592592593,0.02819355555555556,-0.12,0.19
1701878400,0.027861,0.028676,0.027652,0.027936,216.56354541,0.02843741414141414,0.02768655555555556,0.02816544444444445,-0.04,2.61
1701882000,0.02824,0.02828,0.027786,0.028173,37.34236157,0.02843269696969697,0.027705259259259263,0.028080000000000008,0.26,0.68
1701885600,0.027997,0.028376,0.027765,0.027765,859.48750593,0.02842009090909091,0.02771814814814815,0.02801722222222223,0.05,1.06
1701889200,0.028011,0.028515,0.027773,0.028515,299.94343144,0.028416858585858587,0.027750111111111114,0.028024666666666673,-0.17,0.16
1701892800,0.028457,0.028799,0.028457,0.028799,111.76589102,0.028414404040404042,0.027831296296296302,0.028104333333333335,0.7,0.98
1701896400,0.028597,0.028922,0.02843,0.028534,204.74927754,0.028400777777777778,0.027898777777777783,0.02817344444444445,0.59,1.26
1701900000,0.028335,0.028436,0.027954,0.028145,314.33495043,0.028391222222222224,0.0279322962962963,0.02817844444444445,-0.26,-0.03
1701903600,0.02835,0.02835,0.028007,0.028007,30.93307777,0.028383444444444444,0.0279562962962963,0.028192333333333337,1.5,0.34
1701907200,0.027901,0.028265,0.027419,0.027419,377.55505028,0.02836733333333333,0.02799377777777778,0.02814366666666667,-0.78,0.47
1701910800,0.028101,0.028536,0.027975,0.027975,185.30431684,0.028329929292929296,0.02805174074074074,0.028148000000000006,0.08,0.16
1701914400,0.028165,0.028405,0.028127,0.028127,199.14874971,0.02830030303030303,0.02811737037037037,0.028142888888888898,0.72,1.24
1701918000,0.028098,0.0284,0.028098,0.0284,59.8906713,0.028281424242424243,0.02812959259259259,0.02821344444444445,1.16,1.47
1701921600,0.028191,0.028342,0.027994,0.027994,6.869305,0.028251696969696972,0.02813918518518518,0.028155555555555562,0.13,0.65
1701925200,0.028234,0.028234,0.027959,0.027989,11.05488746,0.028218424242424243,0.028139740740740733,0.028065555555555566,-0.11,0.54
1701928800,0.028182,0.028182,0.027926,0.028081,22.47236922,0.028190676767676767,0.02815599999999999,0.02801522222222223,0.15,0.53
1701932400,0.028315,0.028315,0.027962,0.028073,32.47215514,0.028180131313131317,0.02814081481481481,0.028007222222222232,-0.13,0.42
1701936000,0.028249,0.028367,0.027949,0.028364,64.31534235,0.02815576767676768,0.028135518518518515,0.0280468888888889,0.27,0.85
1701939600,0.027842,0.028214,0.027839,0.027841,41.80916666,0.028139919191919195,0.02814366666666666,0.028093777777777787,0.13,-0.71
1701943200,0.028306,0.028455,0.028236,0.028455,24.57897762,0.02812489898989899,0.02815351851851852,0.028147111111111123,0.86,-0.05
1701946800,0.028454,0.028518,0.028454,0.028518,12.98864664,0.028110717171717176,0.02813781481481481,0.028190555555555566,0.96,-0.81
1701950400,0.028896,0.029029,0.028462,0.028462,764.60706326,0.028097,0.0281427037037037,0.028197444444444456,-0.14,0.46
1701954000,0.02843,0.028873,0.028425,0.028477,23.23033699,0.028081202020202024,0.02814377777777777,0.028251111111111123,0.27,0.86
1701957600,0.028394,0.028853,0.027932,0.028001,330.58432,0.028069000000000004,0.02814077777777777,0.02825244444444445,-1.38,1.1
1701961200,0.028455,0.028777,0.027855,0.028749,593.36317886,0.02805626262626263,0.02817177777777777,0.028326666666666674,-0.45,1.19
1701964800,0.02801,0.028457,0.027599,0.028337,2194.9342744,0.028038292929292934,0.02818055555555555,0.02835600000000001,-0.94,0.38
1701968400,0.028337,0.028901,0.028337,0.028804,280.0934969,0.028025737373737376,0.028214703703703697,0.0284048888888889,0.98,0.3
1701972000,0.028382,0.028574,0.02755,0.028314,412.42058312,0.028018474747474747,0.028231629629629624,0.028457444444444455,-1.39,0.57
1701975600,0.028314,0.028898,0.0276,0.028123,354.37490614,0.027989212121212123,0.028238555555555548,0.028420555555555567,-0.43,2.83
1701979200,0.028123,0.031,0.027627,0.028286,713.85314667,0.02797026262626263,0.02824274074074073,0.028394777777777786,0.09,10.01
1701982800,0.028287,0.029347,0.028017,0.029345,1735.62604954,0.027976848484848486,0.02830125925925925,0.028492888888888894,-0.25,0.71
1701986400,0.029344,0.029717,0.02867,0.029065,1187.02649298,0.027972969696969698,0.028321629629629624,0.02855822222222223,0.05,1.86
1701990000,0.02865,0.02895,0.0285,0.028948,531.42951896,0.027966494949494953,0.028327148148148143,0.02866344444444445,0.18,0.17
1701993600,0.028824,0.029908,0.028823,0.029234,1322.63406281,0.027970020202020204,0.028353074074074072,0.02871733333333334,0.24,2.48
1701997200,0.029256,0.029796,0.028838,0.029214,60.99758303,0.027975787878787878,0.028392666666666663,0.028814777777777783,-0.37,1.22
1702000800,0.028998,0.029074,0.028721,0.028721,178.52741502,0.02796950505050505,0.028419111111111107,0.028805555555555567,-1.08,-0.7
1702004400,0.029333,0.04245,0.029333,0.030153,6255.01777672,0.02797749494949495,0.028520370370370363,0.029009888888888898,0.37,39.66
1702008000,0.030015,0.03062,0.029781,0.03062,105.03864077,0.02799737373737374,0.02861833333333333,0.029287333333333346,-0.5,-0.08
1702011600,0.030682,0.035866,0.029744,0.029744,3688.26080754,0.02800777777777778,0.02867822222222222,0.02944933333333334,-0.36,17.47
1702015200,0.03028,0.034557,0.029945,0.030591,1073.91295666,0.028025424242424248,0.02875937037037037,0.029587777777777786,0.26,13.27
1702018800,0.030519,0.031051,0.030189,0.030914,73.42055622,0.02804646464646465,0.028867518518518515,0.02979322222222223,-0.17,1.21
1702022400,0.030317,0.031014,0.030067,0.0301,556.59094393,0.02805585858585859,0.028945703703703703,0.029921222222222228,0.22,1.19
1702026000,0.030523,0.031656,0.029827,0.030028,309.53628825,0.028069757575757578,0.029017814814814816,0.030009444444444453,-0.47,4.24
1702029600,0.030177,0.030683,0.030177,0.030642,1020.09556259,0.028088525252525257,0.02911296296296296,0.030168111111111118,-0.31,-0.19
1702033200,0.03069,0.031152,0.03069,0.030885,78.36608434,0.028116717171717175,0.02920633333333333,0.030408555555555564,0.67,0.19
1702036800,0.03089,0.031366,0.030686,0.031287,806.91113467,0.02814975757575758,0.02933396296296296,0.030534555555555565,-0.31,0.95
1702040400,0.031112,0.031612,0.030988,0.031586,273.33359194,0.028189888888888893,0.029449925925925928,0.030641888888888896,0.44,0.43
1702044000,0.0316,0.031656,0.030603,0.031606,169.25190068,0.028229454545454547,0.029564296296296297,0.030848777777777787,-0.61,0.99
1702047600,0.031613,0.031613,0.0302,0.030825,238.64038324,0.02826574747474748,0.02965181481481482,0.03087477777777779,-1.22,2.53
1702051200,0.030947,0.032692,0.029799,0.031159,2213.11026027,0.028306585858585864,0.02975114814814815,0.03090200000000001,-2.93,5.18
1702054800,0.031093,0.034168,0.030601,0.031533,906.30873742,0.028341444444444433,0.029881962962962968,0.031061222222222226,-1.05,8.55
1702058400,0.031394,0.031449,0.030836,0.031226,171.92715658,0.028373939393939382,0.029973703703703707,0.03119433333333334,0.55,0.3
1702062000,0.030853,0.031416,0.030218,0.030631,284.97002347,0.028404575757575747,0.030058666666666674,0.031193111111111116,-1.41,1.11
1702065600,0.030618,0.031156,0.030247,0.030443,163.67684633,0.028424959595959583,0.030119370370370376,0.031144000000000005,-1.53,0.37
1702069200,0.031061,0.031428,0.03072,0.030761,180.83597846,0.028464101010101,0.030210000000000004,0.031085555555555557,-0.2,1.32
1702072800,0.03105,0.03131,0.030793,0.03131,231.28276068,0.02850265656565655,0.030328037037037042,0.031054888888888892,-0.16,0.5
1702076400,0.030837,0.032191,0.030837,0.032191,2648.26965181,0.02855040404040403,0.030472666666666676,0.03111988888888889,-0.39,0.9
1702080000,0.032144,0.032191,0.03135,0.031408,2833.32444123,0.028585161616161606,0.03054907407407408,0.03118466666666667,0.38,0.72
1702083600,0.031245,0.031397,0.031056,0.031397,34.46684971,0.028627353535353523,0.030635444444444455,0.031211111111111117,0.12,0.18
1702087200,0.031124,0.031908,0.031111,0.031647,181.4621386,0.028666080808080793,0.030735407407407413,0.03122377777777778,0.08,1.28
1702090800,0.031855,0.031893,0.031649,0.031649,256.33183041,0.028710171717171704,0.030824851851851857,0.03127077777777778,0.73,1.16
1702094400,0.03147,0.035122,0.030703,0.031417,3854.44122686,0.028747868686868672,0.030906444444444445,0.031358111111111114,-1.65,11.62
1702098000,0.031438,0.031699,0.03136,0.031699,1988.43915896,0.028788727272727258,0.031016740740740744,0.03149766666666667,0.14,-0.34
1702101600,0.031551,0.032425,0.031551,0.032102,172.95953542,0.028841272727272715,0.03108892592592593,0.03164666666666667,0.02,0.47
1702105200,0.032453,0.032692,0.031899,0.032638,32.00725049,0.02889983838383837,0.03116366666666667,0.031794222222222224,-0.1,0.02
1702108800,0.032283,0.032523,0.031987,0.032137,161.07052993,0.02895341414141413,0.0312522962962963,0.031788222222222225,1.05,0.44
1702112400,0.032542,0.032861,0.031993,0.031993,316.06007865,0.02899853535353534,0.031304222222222226,0.03185322222222223,-0.09,1.44
1702116000,0.032645,0.032814,0.032151,0.032781,177.63385826,0.029056444444444426,0.03137337037037037,0.032007,0.44,0.52
1702119600,0.032532,0.032967,0.032488,0.032967,27.30155498,0.02911035353535352,0.03147955555555556,0.032153666666666664,0.03,0.29
1702123200,0.0328,0.033099,0.03252,0.033073,215.37522965,0.029171202020202,0.03159233333333333,0.03231188888888889,-0.12,0.59
1702126800,0.032623,0.032735,0.032192,0.032387,146.70483026,0.0292221515151515,0.03165696296296296,0.032419666666666666,-0.33,0.33
1702130400,0.032421,0.032514,0.032012,0.032012,92.36252576,0.029267636363636343,0.03169870370370371,0.032454444444444445,-0.3,0.03
1702134000,0.032303,0.032384,0.032011,0.0321,145.46281374,0.029309050505050487,0.031728814814814814,0.032454222222222225,0.08,0.32
1702137600,0.032119,0.032119,0.03155,0.03156,523.5393557,0.029353464646464628,0.031727851851851854,0.03233444444444444,-0.02,0.19
1702141200,0.031939,0.031939,0.030796,0.0314,552.01084111,0.029391161616161596,0.031720222222222226,0.03225255555555555,-0.69,0.88
1702144800,0.031396,0.031621,0.031331,0.031355,97.65174912,0.029430939393939377,0.03173985185185185,0.032181666666666664,1.12,0.36
1702148400,0.031521,0.03188,0.031321,0.031321,722.64030167,0.029467999999999984,0.03174585185185185,0.03201944444444444,-0.1,1.02
1702152000,0.031322,0.031551,0.031134,0.031212,78.55537022,0.02951451515151514,0.031733962962962964,0.03182444444444443,-0.01,0.39
1702155600,0.031386,0.031664,0.031212,0.031664,125.86677521,0.02956453535353534,0.03175018518518519,0.03166788888888888,0.2,0.45
1702159200,0.031421,0.03162,0.0313,0.0313,113.54827149,0.02960554545454544,0.031774962962962956,0.03154711111111111,0.38,0.55
1702162800,0.031303,0.031303,0.030495,0.030757,651.02121994,0.029639868686868673,0.03178659259259259,0.03140766666666666,-0.71,-0.37
1702166400,0.030865,0.031299,0.030865,0.031299,25.23902829,0.029689282828282815,0.03180651851851851,0.03131866666666667,-0.1,-0.13
1702170000,0.0313,0.031409,0.031175,0.031399,10.43281,0.02973967676767675,0.03180981481481481,0.031300777777777775,0.09,-0.05
1702173600,0.031106,0.031362,0.030875,0.030875,50.05956289,0.02978533333333332,0.03176107407407407,0.031242444444444444,0.3,0.48
1702177200,0.030906,0.03108,0.030815,0.03108,19.95885547,0.029815737373737362,0.03174892592592592,0.031211888888888886,-0.22,-0.1
1702180800,0.030904,0.03119,0.030771,0.03119,85.3326626,0.029850636363636357,0.03174125925925925,0.031197333333333337,-0.26,-0.22
1702184400,0.03119,0.031299,0.031069,0.031069,34.01936217,0.029881898989898983,0.03171985185185184,0.031181444444444446,0.27,0.33
1702188000,0.03118,0.031287,0.030554,0.030865,553.47249071,0.029914454545454536,0.031690814814814804,0.03109266666666667,-1.09,0.51
1702191600,0.030669,0.030794,0.030564,0.030794,15.69436,0.02993779797979797,0.03166774074074073,0.031036444444444446,0.07,-0.52
1702195200,0.030794,0.030865,0.030794,0.030865,1.74505,0.029961616161616158,0.03163685185185185,0.031048444444444448,0.42,-0.04
1702198800,0.030638,0.03108,0.030447,0.030447,709.84759052,0.029990161616161613,0.03157555555555555,0.030953777777777785,0.03,0.75
1702202400,0.030459,0.030649,0.030401,0.030649,37.80877185,0.030015010101010098,0.031501888888888885,0.030870444444444447,-0.11,-0.34
1702206000,0.030757,0.030789,0.030522,0.030522,72.80299921,0.030030969696969695,0.031442074074074074,0.030831222222222225,-0.1,0.03
1702209600,0.0306,0.030865,0.0306,0.030865,29.30388952,0.030056575757575754,0.031400296296296294,0.030807333333333336,0.23,-0.32
1702213200,0.030973,0.031823,0.030802,0.031079,865.52274151,0.030083151515151514,0.03133725925925926,0.030795000000000003,-0.11,2.64
1702216800,0.031079,0.031374,0.031006,0.031374,221.1900729,0.030116404040404037,0.031278259259259256,0.030828888888888892,0.28,0.24
1702220400,0.03141,0.031699,0.031203,0.031203,103.16457479,0.030149646464646462,0.031208999999999997,0.03086644444444445,-0.26,-0.22
1702224000,0.031516,0.035431,0.031092,0.031505,3514.91798561,0.030184040404040404,0.031176333333333334,0.030945444444444446,-0.12,12.64
1702227600,0.03148,0.03148,0.030781,0.030781,1148.37036342,0.03021332323232323,0.031130740740740737,0.03093611111111111,-0.15,0.79
1702231200,0.030967,0.03119,0.030904,0.031187,173.014142,0.03024695959595959,0.031096925925925924,0.031018333333333332,0.15,0.15
1702234800,0.031031,0.031209,0.031031,0.031209,128.65674504,0.030280020202020197,0.03108392592592592,0.031080555555555556,0.23,0.01
1702238400,0.031256,0.03163,0.031162,0.031476,891.2217911,0.03031338383838385,0.031086740740740734,0.031186555555555558,0.1,0.45
1702242000,0.031236,0.031513,0.031114,0.031363,223.75461807,0.03034972727272728,0.031087037037037035,0.03124188888888889,-0.15,0.36
1702245600,0.03141,0.03168,0.031255,0.031255,308.07180086,0.030377404040404052,0.03108459259259259,0.031261444444444446,-0.03,0.54
1702249200,0.03152,0.031742,0.031397,0.031742,57.52639472,0.03040713131313132,0.031104222222222217,0.031302333333333335,0.22,-0.27
1702252800,0.031807,0.031807,0.031421,0.031421,51.88303305,0.030436292929292934,0.031095222222222215,0.03132655555555555,0.28,-0.13
1702256400,0.031313,0.031476,0.031172,0.031476,249.78337612,0.030469939393939403,0.031101740740740732,0.031323333333333335,0.19,0.15
1702260000,0.031456,0.03181,0.030163,0.0314,1300.15849013,0.030504212121212133,0.031125555555555545,0.03139211111111111,1.56,0.06
1702263600,0.03152,0.033468,0.03152,0.031617,6168.03458987,0.030546616161616177,0.031137333333333326,0.031439888888888885,0.12,4.61
1702267200,0.031551,0.031688,0.031311,0.031311,51.81132074,0.030580313131313146,0.031134074074074067,0.03145122222222222,0.22,0.25
1702270800,0.031266,0.03152,0.030977,0.031295,386.83475614,0.030612313131313143,0.03114962962962962,0.031431111111111104,-0.01,0.21
1702274400,0.031261,0.031261,0.030553,0.030843,98.29211422,0.03063698989898991,0.031140851851851847,0.031373333333333336,0.46,0.34
1702278000,0.030865,0.03108,0.030466,0.030634,630.86017088,0.03066365656565658,0.031120259259259254,0.03130433333333333,-0.15,0.02
1702281600,0.030675,0.030971,0.030465,0.03079,211.74210336,0.030691949494949508,0.03110992592592592,0.031198555555555556,0.33,0.56
1702285200,0.03066,0.030986,0.030648,0.030956,49.36966303,0.03072098989898991,0.03111329629629629,0.031146888888888884,-0.05,0.06
1702288800,0.030853,0.030963,0.030771,0.030872,210.89166986,0.030749262626262642,0.031116185185185177,0.031079777777777776,-0.08,-0.04
